quad,eg_density,time,site
9,27,5_year_post,project
10,21,5_year_post,project
11,27,5_year_post,project
12,29,5_year_post,project
13,18,5_year_post,project
14,31,5_year_post,project
15,36,5_year_post,project
16,19,5_year_post,project
17,24,5_year_post,project
18,17,5_year_post,project
19,30,5_year_post,project
20,31,5_year_post,project
21,19,5_year_post,project
22,25,5_year_post,project
23,17,5_year_post,project
24,27,5_year_post,project
25,28,5_year_post,project
26,20,5_year_post,project
27,21,5_year_post,project
28,25,5_year_post,project
29,28,5_year_post,project
30,21,5_year_post,project
31,26,5_year_post,project
32,26,5_year_post,project
33,25,5_year_post,project
34,26,5_year_post,project
35,27,5_year_post,project
36,31,5_year_post,project
37,24,5_year_post,project
38,28,5_year_post,project
39,26,5_year_post,project
40,26,5_year_post,project
41,26,5_year_post,project
42,37,5_year_post,project
43,26,5_year_post,project
44,22,5_year_post,project
45,27,5_year_post,project
46,38,5_year_post,project
47,16,5_year_post,project
48,22,5_year_post,project
49,28,5_year_post,project
50,26,5_year_post,project
51,21,5_year_post,project
52,34,5_year_post,project
53,24,5_year_post,project
54,24,5_year_post,project
55,28,5_year_post,project
56,26,5_year_post,project
57,36,5_year_post,project
58,20,5_year_post,project
59,24,5_year_post,project
60,22,5_year_post,project
61,36,5_year_post,project
62,29,5_year_post,project
63,31,5_year_post,project
64,28,5_year_post,project
65,39,5_year_post,project
66,23,5_year_post,project
67,23,5_year_post,project
68,25,5_year_post,project
69,32,5_year_post,project
70,27,5_year_post,project
71,23,5_year_post,project
72,34,5_year_post,project
73,27,5_year_post,project
74,36,5_year_post,project
75,24,5_year_post,project
76,23,5_year_post,project
77,23,5_year_post,project
78,29,5_year_post,project
79,23,5_year_post,project
80,28,5_year_post,project
81,31,5_year_post,project
82,20,5_year_post,project
83,30,5_year_post,project
84,21,5_year_post,project
85,24,5_year_post,project
86,35,5_year_post,project
87,20,5_year_post,project
88,23,5_year_post,project
89,33,5_year_post,project
90,26,5_year_post,project
91,24,5_year_post,project
92,15,5_year_post,project
93,29,5_year_post,project
94,28,5_year_post,project
95,17,5_year_post,project
96,32,5_year_post,project
97,26,5_year_post,project
98,24,5_year_post,project
99,21,5_year_post,project
100,26,5_year_post,project
101,25,5_year_post,project
102,35,5_year_post,project
103,26,5_year_post,project
104,23,5_year_post,project
105,27,5_year_post,project
106,29,5_year_post,project
107,20,5_year_post,project
108,33,5_year_post,project
109,18,5_year_post,project
110,20,5_year_post,project
111,35,5_year_post,project
112,28,5_year_post,project
113,23,5_year_post,project
114,22,5_year_post,project
115,21,5_year_post,project
116,25,5_year_post,project
117,20,5_year_post,project
118,30,5_year_post,project
119,30,5_year_post,project
120,27,5_year_post,project
121,20,5_year_post,project
122,21,5_year_post,project
123,19,5_year_post,project
124,25,5_year_post,project
125,18,5_year_post,project
126,29,5_year_post,project
127,24,5_year_post,project
128,31,5_year_post,project
129,21,5_year_post,project
130,26,5_year_post,project
131,27,5_year_post,project
132,27,5_year_post,project
133,29,5_year_post,project
134,29,5_year_post,project
135,31,5_year_post,project
136,17,5_year_post,project
137,28,5_year_post,project
138,32,5_year_post,project
139,28,5_year_post,project
140,26,5_year_post,project
141,17,5_year_post,project
142,32,5_year_post,project
143,25,5_year_post,project
144,32,5_year_post,project
145,23,5_year_post,project
146,25,5_year_post,project
147,34,5_year_post,project
148,19,5_year_post,project
149,19,5_year_post,project
150,21,5_year_post,project
151,28,5_year_post,project
152,29,5_year_post,project
153,20,5_year_post,project
154,21,5_year_post,project
155,21,5_year_post,project
156,22,5_year_post,project
157,22,5_year_post,project
158,28,5_year_post,project
159,27,5_year_post,project
160,21,5_year_post,project
161,30,5_year_post,project
162,25,5_year_post,project
163,23,5_year_post,project
164,31,5_year_post,project
165,24,5_year_post,project
166,20,5_year_post,project
167,20,5_year_post,project
168,36,5_year_post,project
169,28,5_year_post,project
170,28,5_year_post,project
171,29,5_year_post,project
172,27,5_year_post,project
173,25,5_year_post,project
174,27,5_year_post,project
175,28,5_year_post,project
176,24,5_year_post,project
177,18,5_year_post,project
178,24,5_year_post,project
179,21,5_year_post,project
180,26,5_year_post,project
181,16,5_year_post,project
182,28,5_year_post,project
183,21,5_year_post,project
184,26,5_year_post,project
185,21,5_year_post,project
186,27,5_year_post,project
187,27,5_year_post,project
188,21,5_year_post,project
189,31,5_year_post,project
190,20,5_year_post,project
191,18,5_year_post,project
192,27,5_year_post,project
193,21,5_year_post,project
194,20,5_year_post,project
195,21,5_year_post,project
196,30,5_year_post,project
197,29,5_year_post,project
198,22,5_year_post,project
199,20,5_year_post,project
200,30,5_year_post,project
201,26,5_year_post,project
202,21,5_year_post,project
203,24,5_year_post,project
204,24,5_year_post,project
205,29,5_year_post,project
206,31,5_year_post,project
207,25,5_year_post,project
208,30,5_year_post,project
209,22,5_year_post,project
210,24,5_year_post,project
211,24,5_year_post,project
212,22,5_year_post,project
213,23,5_year_post,project
214,27,5_year_post,project
215,17,5_year_post,project
216,27,5_year_post,project
217,31,5_year_post,project
218,16,5_year_post,project
219,24,5_year_post,project
220,25,5_year_post,project
221,35,5_year_post,project
222,18,5_year_post,project
223,30,5_year_post,project
224,32,5_year_post,project
225,32,5_year_post,project
226,30,5_year_post,project
227,26,5_year_post,project
228,29,5_year_post,project
229,33,5_year_post,project
230,27,5_year_post,project
231,25,5_year_post,project
232,22,5_year_post,project
233,26,5_year_post,project
234,25,5_year_post,project
235,15,5_year_post,project
236,25,5_year_post,project
237,25,5_year_post,project
238,36,5_year_post,project
239,27,5_year_post,project
240,33,5_year_post,project
241,30,5_year_post,project
242,25,5_year_post,project
243,34,5_year_post,project
244,31,5_year_post,project
245,31,5_year_post,project
246,22,5_year_post,project
247,29,5_year_post,project
248,28,5_year_post,project
249,30,5_year_post,project
250,33,5_year_post,project
251,0,5_year_post,project
252,0,5_year_post,project
253,0,5_year_post,project
254,0,5_year_post,project
255,0,5_year_post,project
256,0,5_year_post,project
257,0,5_year_post,project
258,0,5_year_post,project
259,0,5_year_post,project
260,0,5_year_post,project
261,0,5_year_post,project
262,0,5_year_post,project
263,0,5_year_post,project
264,0,5_year_post,project
265,0,5_year_post,project
266,0,5_year_post,project
267,0,5_year_post,project
268,0,5_year_post,project
269,0,5_year_post,project
270,0,5_year_post,project
271,0,5_year_post,project
272,0,5_year_post,project
273,0,5_year_post,project
274,0,5_year_post,project
275,0,5_year_post,project
276,0,5_year_post,project
277,0,5_year_post,project
278,0,5_year_post,project
279,0,5_year_post,project
280,0,5_year_post,project
281,0,5_year_post,project
282,0,5_year_post,project
283,0,5_year_post,project
284,0,5_year_post,project
285,0,5_year_post,project
286,0,5_year_post,project
287,0,5_year_post,project
288,0,5_year_post,project
289,0,5_year_post,project
290,0,5_year_post,project
291,0,5_year_post,project
292,0,5_year_post,project
293,0,5_year_post,project
294,0,5_year_post,project
295,0,5_year_post,project
296,0,5_year_post,project
297,0,5_year_post,project
298,0,5_year_post,project
299,0,5_year_post,project
300,0,5_year_post,project
301,0,5_year_post,project
302,0,5_year_post,project
303,0,5_year_post,project
304,0,5_year_post,project
305,0,5_year_post,project
306,0,5_year_post,project
307,0,5_year_post,project
308,0,5_year_post,project
309,0,5_year_post,project
310,0,5_year_post,project
311,0,5_year_post,project
312,0,5_year_post,project
313,0,5_year_post,project
314,0,5_year_post,project
315,0,5_year_post,project
316,0,5_year_post,project
317,0,5_year_post,project
318,0,5_year_post,project
319,0,5_year_post,project
320,0,5_year_post,project
321,0,5_year_post,project
322,0,5_year_post,project
323,0,5_year_post,project
324,0,5_year_post,project
325,0,5_year_post,project
326,0,5_year_post,project
327,0,5_year_post,project
328,0,5_year_post,project
329,0,5_year_post,project
330,0,5_year_post,project
331,0,5_year_post,project
332,0,5_year_post,project
333,0,5_year_post,project
334,0,5_year_post,project
335,0,5_year_post,project
336,0,5_year_post,project
337,0,5_year_post,project
338,0,5_year_post,project
339,0,5_year_post,project
340,0,5_year_post,project
341,0,5_year_post,project
342,0,5_year_post,project
343,0,5_year_post,project
344,0,5_year_post,project
345,0,5_year_post,project
346,0,5_year_post,project
347,0,5_year_post,project
348,0,5_year_post,project
349,0,5_year_post,project
350,0,5_year_post,project
351,0,5_year_post,project
352,0,5_year_post,project
353,0,5_year_post,project
354,0,5_year_post,project
355,0,5_year_post,project
356,0,5_year_post,project
357,0,5_year_post,project
358,0,5_year_post,project
359,0,5_year_post,project
360,0,5_year_post,project
361,0,5_year_post,project
362,0,5_year_post,project
363,0,5_year_post,project
364,0,5_year_post,project
365,0,5_year_post,project
366,0,5_year_post,project
367,0,5_year_post,project
368,0,5_year_post,project
369,0,5_year_post,project
370,0,5_year_post,project
371,0,5_year_post,project
372,0,5_year_post,project
373,0,5_year_post,project
374,0,5_year_post,project
375,0,5_year_post,project
376,0,5_year_post,project
377,0,5_year_post,project
378,0,5_year_post,project
379,0,5_year_post,project
380,0,5_year_post,project
381,0,5_year_post,project
382,0,5_year_post,project
383,0,5_year_post,project
384,0,5_year_post,project
385,0,5_year_post,project
386,0,5_year_post,project
387,0,5_year_post,project
388,0,5_year_post,project
389,0,5_year_post,project
390,0,5_year_post,project
391,0,5_year_post,project
392,0,5_year_post,project
393,0,5_year_post,project
394,0,5_year_post,project
395,0,5_year_post,project
396,0,5_year_post,project
397,0,5_year_post,project
398,0,5_year_post,project
399,0,5_year_post,project
400,0,5_year_post,project
401,0,5_year_post,project
402,0,5_year_post,project
403,0,5_year_post,project
404,0,5_year_post,project
405,0,5_year_post,project
406,0,5_year_post,project
407,0,5_year_post,project
408,0,5_year_post,project
409,0,5_year_post,project
410,0,5_year_post,project
411,0,5_year_post,project
412,0,5_year_post,project
413,0,5_year_post,project
414,0,5_year_post,project
415,0,5_year_post,project
416,0,5_year_post,project
417,0,5_year_post,project
418,0,5_year_post,project
419,0,5_year_post,project
420,0,5_year_post,project
421,0,5_year_post,project
422,0,5_year_post,project
423,0,5_year_post,project
424,0,5_year_post,project
425,0,5_year_post,project
426,0,5_year_post,project
427,0,5_year_post,project
428,0,5_year_post,project
429,0,5_year_post,project
430,0,5_year_post,project
431,0,5_year_post,project
432,0,5_year_post,project
433,0,5_year_post,project
434,0,5_year_post,project
435,0,5_year_post,project
436,0,5_year_post,project
437,0,5_year_post,project
438,0,5_year_post,project
439,0,5_year_post,project
440,0,5_year_post,project
441,0,5_year_post,project
442,0,5_year_post,project
443,0,5_year_post,project
444,0,5_year_post,project
445,0,5_year_post,project
446,0,5_year_post,project
447,0,5_year_post,project
448,0,5_year_post,project
449,0,5_year_post,project
450,0,5_year_post,project
451,0,5_year_post,project
452,0,5_year_post,project
453,0,5_year_post,project
454,0,5_year_post,project
455,0,5_year_post,project
456,0,5_year_post,project
457,0,5_year_post,project
458,0,5_year_post,project
459,0,5_year_post,project
460,0,5_year_post,project
461,0,5_year_post,project
462,0,5_year_post,project
463,0,5_year_post,project
464,0,5_year_post,project
465,0,5_year_post,project
466,0,5_year_post,project
467,0,5_year_post,project
468,0,5_year_post,project
469,0,5_year_post,project
470,0,5_year_post,project
471,0,5_year_post,project
472,0,5_year_post,project
473,0,5_year_post,project
474,0,5_year_post,project
475,0,5_year_post,project
476,0,5_year_post,project
477,0,5_year_post,project
478,0,5_year_post,project
479,0,5_year_post,project
480,0,5_year_post,project
481,0,5_year_post,project
482,0,5_year_post,project
483,0,5_year_post,project
484,0,5_year_post,project
485,0,5_year_post,project
486,0,5_year_post,project
487,0,5_year_post,project
488,0,5_year_post,project
489,0,5_year_post,project
490,0,5_year_post,project
491,0,5_year_post,project
492,0,5_year_post,project
493,0,5_year_post,project
494,0,5_year_post,project
495,0,5_year_post,project
496,0,5_year_post,project
497,0,5_year_post,project
498,0,5_year_post,project
499,0,5_year_post,project
500,0,5_year_post,project
501,0,5_year_post,project
502,0,5_year_post,project
503,0,5_year_post,project
504,0,5_year_post,project
505,0,5_year_post,project
506,0,5_year_post,project
507,0,5_year_post,project
508,0,5_year_post,project
509,0,5_year_post,project
510,0,5_year_post,project
511,0,5_year_post,project
512,0,5_year_post,project
513,0,5_year_post,project
514,0,5_year_post,project
515,0,5_year_post,project
516,0,5_year_post,project
517,0,5_year_post,project
518,0,5_year_post,project
519,0,5_year_post,project
520,0,5_year_post,project
521,0,5_year_post,project
522,0,5_year_post,project
523,0,5_year_post,project
524,0,5_year_post,project
525,0,5_year_post,project
526,0,5_year_post,project
527,0,5_year_post,project
528,0,5_year_post,project
529,0,5_year_post,project
530,0,5_year_post,project
531,0,5_year_post,project
532,0,5_year_post,project
533,0,5_year_post,project
534,0,5_year_post,project
535,0,5_year_post,project
536,0,5_year_post,project
537,0,5_year_post,project
538,0,5_year_post,project
539,0,5_year_post,project
540,0,5_year_post,project
541,0,5_year_post,project
542,0,5_year_post,project
543,0,5_year_post,project
544,0,5_year_post,project
545,0,5_year_post,project
546,0,5_year_post,project
547,0,5_year_post,project
548,0,5_year_post,project
549,0,5_year_post,project
550,0,5_year_post,project
551,0,5_year_post,project
552,0,5_year_post,project
553,0,5_year_post,project
554,0,5_year_post,project
555,0,5_year_post,project
556,0,5_year_post,project
557,0,5_year_post,project
558,0,5_year_post,project
559,0,5_year_post,project
560,0,5_year_post,project
561,0,5_year_post,project
562,0,5_year_post,project
563,0,5_year_post,project
564,0,5_year_post,project
565,0,5_year_post,project
566,0,5_year_post,project
567,0,5_year_post,project
568,0,5_year_post,project
569,0,5_year_post,project
570,0,5_year_post,project
571,0,5_year_post,project
572,0,5_year_post,project
573,0,5_year_post,project
574,0,5_year_post,project
575,0,5_year_post,project
576,0,5_year_post,project
577,0,5_year_post,project
578,0,5_year_post,project
579,0,5_year_post,project
580,0,5_year_post,project
581,0,5_year_post,project
582,0,5_year_post,project
583,0,5_year_post,project
584,0,5_year_post,project
585,0,5_year_post,project
586,0,5_year_post,project
587,0,5_year_post,project
588,0,5_year_post,project
589,0,5_year_post,project
590,0,5_year_post,project
591,0,5_year_post,project
592,0,5_year_post,project
593,0,5_year_post,project
594,0,5_year_post,project
595,0,5_year_post,project
596,0,5_year_post,project
597,0,5_year_post,project
598,0,5_year_post,project
599,0,5_year_post,project
600,0,5_year_post,project
601,0,5_year_post,project
602,0,5_year_post,project
603,0,5_year_post,project
604,0,5_year_post,project
605,0,5_year_post,project
606,0,5_year_post,project
607,0,5_year_post,project
608,0,5_year_post,project
609,0,5_year_post,project
610,0,5_year_post,project
611,0,5_year_post,project
612,0,5_year_post,project
613,0,5_year_post,project
614,0,5_year_post,project
615,0,5_year_post,project
616,0,5_year_post,project
617,0,5_year_post,project
618,0,5_year_post,project
619,0,5_year_post,project
620,0,5_year_post,project
621,0,5_year_post,project
622,0,5_year_post,project
623,0,5_year_post,project
624,0,5_year_post,project
625,0,5_year_post,project
626,0,5_year_post,project
627,0,5_year_post,project
628,0,5_year_post,project
629,0,5_year_post,project
630,0,5_year_post,project
631,0,5_year_post,project
632,0,5_year_post,project
633,0,5_year_post,project
634,0,5_year_post,project
635,0,5_year_post,project
636,0,5_year_post,project
637,0,5_year_post,project
638,0,5_year_post,project
639,0,5_year_post,project
640,0,5_year_post,project
641,0,5_year_post,project
642,0,5_year_post,project
643,0,5_year_post,project
644,0,5_year_post,project
645,0,5_year_post,project
646,0,5_year_post,project
647,0,5_year_post,project
648,0,5_year_post,project
649,0,5_year_post,project
650,0,5_year_post,project
651,0,5_year_post,project
652,0,5_year_post,project
653,0,5_year_post,project
654,0,5_year_post,project
655,0,5_year_post,project
656,0,5_year_post,project
657,0,5_year_post,project
658,0,5_year_post,project
659,0,5_year_post,project
660,0,5_year_post,project
661,0,5_year_post,project
662,0,5_year_post,project
663,0,5_year_post,project
664,0,5_year_post,project
665,0,5_year_post,project
666,0,5_year_post,project
667,0,5_year_post,project
668,0,5_year_post,project
669,0,5_year_post,project
670,0,5_year_post,project
671,0,5_year_post,project
672,0,5_year_post,project
673,0,5_year_post,project
674,0,5_year_post,project
675,0,5_year_post,project
676,0,5_year_post,project
677,0,5_year_post,project
678,0,5_year_post,project
679,0,5_year_post,project
680,0,5_year_post,project
681,0,5_year_post,project
682,0,5_year_post,project
683,0,5_year_post,project
684,0,5_year_post,project
685,0,5_year_post,project
686,0,5_year_post,project
687,0,5_year_post,project
688,0,5_year_post,project
689,0,5_year_post,project
690,0,5_year_post,project
691,0,5_year_post,project
692,0,5_year_post,project
693,0,5_year_post,project
694,0,5_year_post,project
695,0,5_year_post,project
696,0,5_year_post,project
697,0,5_year_post,project
698,0,5_year_post,project
699,0,5_year_post,project
700,0,5_year_post,project
701,0,5_year_post,project
702,0,5_year_post,project
703,0,5_year_post,project
704,0,5_year_post,project
705,0,5_year_post,project
706,0,5_year_post,project
707,0,5_year_post,project
708,0,5_year_post,project
709,0,5_year_post,project
710,0,5_year_post,project
711,0,5_year_post,project
712,0,5_year_post,project
713,0,5_year_post,project
714,0,5_year_post,project
715,0,5_year_post,project
716,0,5_year_post,project
717,0,5_year_post,project
718,0,5_year_post,project
719,0,5_year_post,project
720,0,5_year_post,project
721,0,5_year_post,project
722,0,5_year_post,project
723,0,5_year_post,project
724,0,5_year_post,project
725,0,5_year_post,project
726,0,5_year_post,project
727,0,5_year_post,project
728,0,5_year_post,project
729,0,5_year_post,project
730,0,5_year_post,project
731,0,5_year_post,project
732,0,5_year_post,project
733,0,5_year_post,project
734,0,5_year_post,project
735,0,5_year_post,project
736,0,5_year_post,project
737,0,5_year_post,project
738,0,5_year_post,project
739,0,5_year_post,project
740,0,5_year_post,project
741,0,5_year_post,project
742,0,5_year_post,project
743,0,5_year_post,project
744,0,5_year_post,project
745,0,5_year_post,project
746,0,5_year_post,project
747,0,5_year_post,project
748,0,5_year_post,project
749,0,5_year_post,project
750,0,5_year_post,project
751,0,5_year_post,project
752,0,5_year_post,project
753,0,5_year_post,project
754,0,5_year_post,project
755,0,5_year_post,project
756,0,5_year_post,project
757,0,5_year_post,project
758,0,5_year_post,project
759,0,5_year_post,project
760,0,5_year_post,project
761,0,5_year_post,project
762,0,5_year_post,project
763,0,5_year_post,project
764,0,5_year_post,project
765,0,5_year_post,project
766,0,5_year_post,project
767,0,5_year_post,project
768,0,5_year_post,project
769,0,5_year_post,project
770,0,5_year_post,project
771,0,5_year_post,project
772,0,5_year_post,project
773,0,5_year_post,project
774,0,5_year_post,project
775,0,5_year_post,project
776,0,5_year_post,project
777,0,5_year_post,project
778,0,5_year_post,project
779,0,5_year_post,project
780,0,5_year_post,project
781,0,5_year_post,project
782,0,5_year_post,project
783,0,5_year_post,project
784,0,5_year_post,project
785,0,5_year_post,project
786,0,5_year_post,project
787,0,5_year_post,project
788,0,5_year_post,project
789,0,5_year_post,project
790,0,5_year_post,project
791,0,5_year_post,project
792,0,5_year_post,project
793,0,5_year_post,project
794,0,5_year_post,project
795,0,5_year_post,project
796,0,5_year_post,project
1,28,pre_project,reference
2,16,pre_project,reference
3,22,pre_project,reference
4,15,pre_project,reference
5,26,pre_project,reference
6,23,pre_project,reference
7,21,pre_project,reference
8,24,pre_project,reference
9,30,pre_project,reference
10,30,pre_project,reference
11,20,pre_project,reference
12,21,pre_project,reference
13,26,pre_project,reference
14,28,pre_project,reference
15,19,pre_project,reference
16,26,pre_project,reference
17,18,pre_project,reference
18,21,pre_project,reference
19,24,pre_project,reference
20,34,pre_project,reference
21,23,pre_project,reference
22,23,pre_project,reference
23,28,pre_project,reference
24,20,pre_project,reference
25,22,pre_project,reference
26,25,pre_project,reference
27,27,pre_project,reference
28,24,pre_project,reference
29,21,pre_project,reference
30,19,pre_project,reference
31,16,pre_project,reference
32,19,pre_project,reference
33,29,pre_project,reference
34,21,pre_project,reference
35,16,pre_project,reference
36,25,pre_project,reference
37,22,pre_project,reference
38,24,pre_project,reference
39,24,pre_project,reference
40,22,pre_project,reference
41,28,pre_project,reference
42,21,pre_project,reference
43,30,pre_project,reference
44,22,pre_project,reference
45,24,pre_project,reference
46,32,pre_project,reference
47,16,pre_project,reference
48,20,pre_project,reference
49,27,pre_project,reference
50,18,pre_project,reference
51,23,pre_project,reference
52,27,pre_project,reference
53,15,pre_project,reference
54,27,pre_project,reference
55,20,pre_project,reference
56,21,pre_project,reference
57,22,pre_project,reference
58,23,pre_project,reference
59,30,pre_project,reference
60,17,pre_project,reference
61,15,pre_project,reference
62,31,pre_project,reference
63,20,pre_project,reference
64,21,pre_project,reference
65,22,pre_project,reference
66,20,pre_project,reference
67,24,pre_project,reference
68,21,pre_project,reference
69,30,pre_project,reference
70,31,pre_project,reference
71,25,pre_project,reference
72,27,pre_project,reference
73,29,pre_project,reference
74,23,pre_project,reference
75,25,pre_project,reference
76,23,pre_project,reference
77,22,pre_project,reference
78,24,pre_project,reference
79,20,pre_project,reference
80,22,pre_project,reference
81,20,pre_project,reference
82,32,pre_project,reference
83,16,pre_project,reference
84,28,pre_project,reference
85,26,pre_project,reference
86,20,pre_project,reference
87,20,pre_project,reference
88,25,pre_project,reference
89,31,pre_project,reference
90,23,pre_project,reference
91,28,pre_project,reference
92,25,pre_project,reference
93,29,pre_project,reference
94,21,pre_project,reference
95,24,pre_project,reference
96,27,pre_project,reference
97,26,pre_project,reference
98,25,pre_project,reference
99,27,pre_project,reference
100,21,pre_project,reference
101,21,pre_project,reference
102,21,pre_project,reference
103,22,pre_project,reference
104,26,pre_project,reference
105,26,pre_project,reference
106,18,pre_project,reference
107,29,pre_project,reference
108,28,pre_project,reference
109,21,pre_project,reference
110,34,pre_project,reference
111,22,pre_project,reference
112,30,pre_project,reference
113,21,pre_project,reference
114,26,pre_project,reference
115,23,pre_project,reference
116,25,pre_project,reference
117,25,pre_project,reference
118,23,pre_project,reference
119,14,pre_project,reference
120,21,pre_project,reference
121,26,pre_project,reference
122,22,pre_project,reference
123,28,pre_project,reference
124,26,pre_project,reference
125,25,pre_project,reference
126,22,pre_project,reference
127,20,pre_project,reference
128,21,pre_project,reference
129,23,pre_project,reference
130,14,pre_project,reference
131,22,pre_project,reference
132,23,pre_project,reference
133,20,pre_project,reference
134,23,pre_project,reference
135,26,pre_project,reference
136,21,pre_project,reference
137,26,pre_project,reference
138,22,pre_project,reference
139,23,pre_project,reference
140,30,pre_project,reference
141,21,pre_project,reference
142,22,pre_project,reference
143,26,pre_project,reference
144,23,pre_project,reference
145,27,pre_project,reference
146,32,pre_project,reference
147,27,pre_project,reference
148,22,pre_project,reference
149,20,pre_project,reference
150,17,pre_project,reference
151,28,pre_project,reference
152,18,pre_project,reference
153,27,pre_project,reference
154,24,pre_project,reference
155,23,pre_project,reference
156,22,pre_project,reference
157,24,pre_project,reference
158,22,pre_project,reference
159,18,pre_project,reference
160,26,pre_project,reference
161,34,pre_project,reference
162,22,pre_project,reference
163,35,pre_project,reference
164,32,pre_project,reference
165,27,pre_project,reference
166,27,pre_project,reference
167,30,pre_project,reference
168,20,pre_project,reference
169,22,pre_project,reference
170,25,pre_project,reference
171,30,pre_project,reference
172,22,pre_project,reference
173,28,pre_project,reference
174,22,pre_project,reference
175,24,pre_project,reference
176,27,pre_project,reference
177,17,pre_project,reference
178,28,pre_project,reference
179,37,pre_project,reference
180,32,pre_project,reference
181,28,pre_project,reference
182,17,pre_project,reference
183,18,pre_project,reference
184,25,pre_project,reference
185,23,pre_project,reference
186,30,pre_project,reference
187,22,pre_project,reference
188,19,pre_project,reference
189,26,pre_project,reference
190,29,pre_project,reference
191,11,pre_project,reference
192,20,pre_project,reference
193,33,pre_project,reference
194,28,pre_project,reference
195,23,pre_project,reference
196,23,pre_project,reference
197,22,pre_project,reference
198,15,pre_project,reference
199,24,pre_project,reference
200,37,pre_project,reference
201,21,pre_project,reference
202,16,pre_project,reference
203,21,pre_project,reference
204,18,pre_project,reference
205,22,pre_project,reference
206,22,pre_project,reference
207,20,pre_project,reference
208,22,pre_project,reference
209,26,pre_project,reference
210,29,pre_project,reference
211,26,pre_project,reference
212,14,pre_project,reference
213,29,pre_project,reference
214,24,pre_project,reference
215,44,pre_project,reference
216,21,pre_project,reference
217,13,pre_project,reference
218,29,pre_project,reference
219,33,pre_project,reference
220,19,pre_project,reference
221,28,pre_project,reference
222,29,pre_project,reference
223,24,pre_project,reference
224,31,pre_project,reference
225,23,pre_project,reference
226,25,pre_project,reference
227,26,pre_project,reference
228,28,pre_project,reference
229,16,pre_project,reference
230,25,pre_project,reference
231,21,pre_project,reference
232,32,pre_project,reference
233,19,pre_project,reference
234,13,pre_project,reference
235,24,pre_project,reference
236,26,pre_project,reference
237,23,pre_project,reference
238,17,pre_project,reference
239,17,pre_project,reference
240,32,pre_project,reference
241,31,pre_project,reference
242,23,pre_project,reference
243,24,pre_project,reference
244,22,pre_project,reference
245,21,pre_project,reference
246,22,pre_project,reference
247,22,pre_project,reference
248,20,pre_project,reference
249,18,pre_project,reference
250,23,pre_project,reference
251,21,pre_project,reference
252,29,pre_project,reference
253,24,pre_project,reference
254,23,pre_project,reference
255,18,pre_project,reference
256,23,pre_project,reference
257,32,pre_project,reference
258,26,pre_project,reference
259,22,pre_project,reference
260,31,pre_project,reference
261,21,pre_project,reference
262,24,pre_project,reference
263,21,pre_project,reference
264,17,pre_project,reference
265,20,pre_project,reference
266,30,pre_project,reference
267,27,pre_project,reference
268,25,pre_project,reference
269,34,pre_project,reference
270,22,pre_project,reference
271,24,pre_project,reference
272,21,pre_project,reference
273,19,pre_project,reference
274,25,pre_project,reference
275,27,pre_project,reference
276,27,pre_project,reference
277,9,pre_project,reference
278,30,pre_project,reference
279,26,pre_project,reference
280,20,pre_project,reference
281,19,pre_project,reference
282,23,pre_project,reference
283,29,pre_project,reference
284,35,pre_project,reference
285,25,pre_project,reference
286,25,pre_project,reference
287,23,pre_project,reference
288,21,pre_project,reference
289,27,pre_project,reference
290,25,pre_project,reference
291,22,pre_project,reference
292,23,pre_project,reference
293,30,pre_project,reference
294,23,pre_project,reference
295,22,pre_project,reference
296,26,pre_project,reference
297,16,pre_project,reference
298,26,pre_project,reference
299,29,pre_project,reference
300,26,pre_project,reference
301,28,pre_project,reference
302,19,pre_project,reference
303,20,pre_project,reference
304,25,pre_project,reference
305,21,pre_project,reference
306,24,pre_project,reference
307,22,pre_project,reference
308,25,pre_project,reference
309,25,pre_project,reference
310,30,pre_project,reference
311,25,pre_project,reference
312,32,pre_project,reference
313,22,pre_project,reference
314,26,pre_project,reference
315,18,pre_project,reference
316,35,pre_project,reference
317,20,pre_project,reference
318,30,pre_project,reference
319,21,pre_project,reference
320,27,pre_project,reference
321,23,pre_project,reference
322,19,pre_project,reference
323,17,pre_project,reference
324,16,pre_project,reference
325,24,pre_project,reference
326,28,pre_project,reference
327,25,pre_project,reference
328,29,pre_project,reference
329,27,pre_project,reference
330,26,pre_project,reference
331,21,pre_project,reference
332,26,pre_project,reference
333,23,pre_project,reference
334,16,pre_project,reference
335,15,pre_project,reference
336,21,pre_project,reference
337,29,pre_project,reference
338,30,pre_project,reference
339,21,pre_project,reference
340,29,pre_project,reference
341,18,pre_project,reference
342,19,pre_project,reference
343,24,pre_project,reference
344,19,pre_project,reference
345,23,pre_project,reference
346,25,pre_project,reference
347,32,pre_project,reference
348,29,pre_project,reference
349,16,pre_project,reference
350,17,pre_project,reference
351,23,pre_project,reference
352,26,pre_project,reference
353,30,pre_project,reference
354,23,pre_project,reference
355,28,pre_project,reference
356,20,pre_project,reference
357,24,pre_project,reference
358,26,pre_project,reference
359,29,pre_project,reference
360,19,pre_project,reference
361,27,pre_project,reference
362,16,pre_project,reference
363,25,pre_project,reference
364,20,pre_project,reference
365,26,pre_project,reference
366,28,pre_project,reference
367,28,pre_project,reference
368,29,pre_project,reference
369,22,pre_project,reference
370,26,pre_project,reference
371,21,pre_project,reference
372,22,pre_project,reference
373,24,pre_project,reference
374,27,pre_project,reference
375,26,pre_project,reference
376,27,pre_project,reference
377,20,pre_project,reference
